Match_no,Match_Between_bat,Team_Innings,Batsman_Name,Batting_Position,Dismissal,Runs_bat,Balls,4s,6s,Strike_Rate,Match_Between_bowl,Bowling_Team,Bowler_Name,Overs,Maidens,Runs_bowl,Wickets,Economy
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Fakhar Zaman,1,c & b Logan van Beek,12,15,3,0,80.000,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Imam-ul-Haq,2,c Aryan Dutt b Paul van Meekeren,15,19,2,0,78.900,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Babar Azam,3,c Saqib Zulfiqar b Colin Ackermann,5,18,0,0,27.800,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Mohammad Rizwan,4,b Bas de Leede,68,75,8,0,90.700,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Saud Shakeel,5,c Saqib Zulfiqar b Aryan Dutt,68,52,9,1,130.800,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,6,c Scott Edwards b Bas de Leede,9,11,1,0,81.800,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7,run out (Paul van Meekeren/Colin Ackermann),39,43,4,0,90.700,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Mohammad Nawaz,7.0,0,31,1,4.429
2,Pakistan vs Netherlands,Pakistan,Shadab Khan,8,b Bas de Leede,32,34,2,1,94.100,Pakistan vs Netherlands,Pakistan,Shadab Khan,8.0,0,45,1,5.625
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Aryan Dutt,10.0,0,48,1,4.8
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Logan van Beek,6.0,0,30,1,5.0
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Colin Ackermann,8.0,1,39,2,4.88
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Paul van Meekeren,6.0,0,40,1,6.67
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Bas de Leede,9.0,0,62,4,6.89
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Roelof van der Merwe,6.0,0,36,0,6.0
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Vikramjit Singh,2.0,0,16,0,8.0
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Netherlands,Saqib Zulfiqar,2.0,0,15,0,7.5
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Pakistan,Shaheen Afridi,7.0,0,37,1,5.286
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Pakistan,Hasan Ali,7.0,1,33,2,4.714
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Pakistan,Haris Rauf,9.0,0,43,3,4.778
2,Pakistan vs Netherlands,Pakistan,Hasan Ali,9,lbw b Bas de Leede,0,1,0,0,0.000,Pakistan vs Netherlands,Pakistan,Iftikhar Ahmed,3.0,0,16,1,5.333
